Date,EFA,GLD,IEF,SPY,UUP
2012-10-31,0.010943536595301229,-0.029437416816341377,-0.003960087674656276,-0.018198173952413743,-0.0013685387736854793
2012-11-30,0.027808814427321638,-0.004675410721908135,0.009791619634135662,0.005659425816217034,0.0013704142387072071
2012-12-31,0.04381162589662635,-0.02426979045607558,-0.0094036206299144,0.008934686499258548,-0.005018149101044256
2013-01-31,0.0372843308158195,-0.005061148639644464,-0.012931426118558242,0.05118979205044494,-0.008711684276058396
2013-02-28,-0.012885685846994344,-0.05086846838387371,0.011325278288609297,0.01275930871097497,0.03469022279661327
2013-03-31,0.013053894227084362,0.009477104236877087,0.002868183983688599,0.03797122317394752,0.010281441394069502
2013-04-30,0.05018644567481667,-0.0756231330952718,0.015252448416133602,0.019211714101089683,-0.017698895114695246
2013-05-31,-0.03019033810463967,-0.06198785346133606,-0.03105015479268136,0.023610192895898052,0.01846845596031832
2013-06-30,-0.02677959216551984,-0.11058839427335088,-0.02546191616452742,-0.013344442351575947,-0.002211458668039401
2013-07-31,0.05322875550590922,0.0743010530498811,-0.003526447522534726,0.051676566113956435,-0.020833278514686526
2013-08-31,-0.01955272691095522,0.052047484216675155,-0.01422580672155982,-0.029992029948724186,0.004526826340014667
2013-09-30,0.07824940860348684,-0.047838379698351585,0.01846243300712813,0.0316464026644343,-0.025236523600297156
2013-10-31,0.03260177554099286,-0.003432632525768975,0.007777161079774997,0.0463068410501124,0.0
2013-11-30,0.005464582761292691,-0.05511195422936577,-0.008761807568345215,0.029637634145335268,0.0032362104280940773
2013-12-31,0.0217614038209748,-0.03794527189279151,-0.020907447807703705,0.025926566509464788,-0.008294795017967482
2014-01-31,-0.052011873211343596,0.034188714238774454,0.03063296517802705,-0.0352483103293324,0.014404984235944829
2014-02-28,0.06131114506616453,0.0627030280482701,0.0035750790432951263,0.04551559956710882,-0.020613655084877336
2014-03-31,-0.0045918072257969955,-0.031421423365686874,-0.005610666596356784,0.008295493297202361,0.0037417887072070943
2014-04-30,0.01666657185788112,0.0049348807324614,0.007583179458864775,0.006951801468175534,-0.008387879195389192
2014-05-31,0.0159546814850815,-0.03051039187154414,0.018253599767728,0.02320616741859638,0.008928658602595618
2014-06-30,0.009207199719405645,0.06319017654797743,-0.002167256937763762,0.020645163413731904,-0.009781195739189119
2014-07-31,-0.02603501453592283,-0.03631673024297155,-0.00220557673932098,-0.013437745647020938,0.02257778056519788
2014-08-31,0.0018021759143012073,0.0038090706137288155,0.018803204778538696,0.0394637442267769,0.012879553417516787
2014-09-30,-0.03882469331033089,-0.061763293138879294,-0.010494864689475913,-0.013796381931856061,0.038601274584864065
2014-10-31,-0.002651409920642278,-0.03054810644807593,0.015362586694277924,0.023550748422522805,0.009619496919389015
2014-11-30,0.0006256079173656559,-0.00488197260677703,0.01288628316595708,0.02747216853400869,0.016457202818375816
2014-12-31,-0.03992774606436622,0.013112132840068735,0.0012940484082164527,-0.0025367846254872317,0.021303964459441938
2015-01-31,0.0062458322799257004,0.08689905756357263,0.0430230953724593,-0.029629399839867676,0.04839391947504024
2015-02-28,0.0633779257870013,-0.05905219494812319,-0.024717100594406904,0.05620471331186905,0.0027853935915231887
2015-03-31,-0.014285739768743366,-0.021522037888980217,0.008560828520913333,-0.015705596069915617,0.027777745060617365
2015-04-30,0.036465889881919455,-0.0016716737223684275,-0.0063305957259564005,0.009833813793109547,-0.038223797451929054
2015-05-31,0.001954562221870848,0.005552104050766671,-0.004163366039784289,0.012856092047790257,0.022079320131489943
2015-06-30,-0.03118236575805955,-0.015162101232906178,-0.016308379662859807,-0.020312001675302338,-0.016889245839789235
2015-07-31,0.02031817272817804,-0.06620986259282224,0.015183842463745378,0.022589357728063808,0.015980987515896716
2015-08-31,-0.07425142234602111,0.03707232801234017,0.0007902082005930566,-0.06095010320177163,-0.014549878345498812
2015-09-30,-0.0441886746202057,-0.01801138660144541,0.015792138295661395,-0.025515947501725256,0.0015962038046137828
2015-10-31,0.0661199647183901,0.022833636790845047,-0.00636947333598592,0.08505970146432551,0.005976043069571002
2015-11-30,-0.0075272356461529855,-0.06752062833262484,-0.004276886911770972,0.0036549968012353773,0.032871367523686024
2015-12-31,-0.0233189568147274,-0.004513334897339294,-0.004530366817817155,-0.01728254151407993,-0.016487911494150298
2016-01-31,-0.05517674149845975,0.05410997351969926,0.033336816861046836,-0.04978641468085132,0.008187402059111948
2016-02-29,-0.03334563472148577,0.10930343875618398,0.014860086695085872,-0.0008263909799591795,-0.014308031228887907
2016-03-31,0.06582119039392764,-0.008428860461434318,-0.0006613052981797596,0.0672663049564568,-0.03726952251791571
2016-04-30,0.022218547347712336,0.051088083708025867,-0.0015615508184509963,0.003941142399674913,-0.017929835510517633
2016-05-31,-0.0008555490612693895,-0.06138296703293311,-0.0009920896794372025,0.01701167405699522,0.030705491915122396
2016-06-30,-0.024194385718614653,0.08969501879279118,0.030875506890101434,0.0034756439040257714,0.0
2016-07-31,0.03977078270775536,0.01984656031160892,0.0024654329277362663,0.036471421234295365,-0.006843948147395862
2016-08-31,0.00534115307888583,-0.03256316550912575,-0.010114457885361361,0.0011973725428113813,0.006080299114548771
2016-09-30,0.013367573224794205,0.006892135107908315,0.0023746582300243624,5.803467539067242e-05,-0.0056405508860148945
2016-10-31,-0.022154400954947362,-0.02944919584699579,-0.014946956566186942,-0.017336935099441342,0.029983794043927148
2016-11-30,-0.01781405926538271,-0.08356570639157301,-0.042272321582497274,0.03683831444277752,0.03265135396357688
2016-12-31,0.027062660091891955,-0.019149882681417818,-0.0011849063829029172,0.02027168462714357,0.008000000000000007
2017-01-31,0.03291182987398633,0.05419215772584596,0.0021938389599547303,0.017894838433145432,-0.027588809194193042
2017-02-28,0.011906765458713942,0.031847686784806095,0.007236310022258996,0.03929166842895149,0.014768807297931286
2017-03-31,0.032316845885369094,-0.00427746474772539,0.0008054427608032988,0.0012499432606256633,-0.006127965783637057
2017-04-30,0.02424148762328815,0.01726748147982482,0.011087846501859566,0.009926095288460113,-0.014643599560895226
2017-05-31,0.03542328301816533,-0.0012419798017191397,0.008267789660549196,0.014113064911784212,-0.019162963497382335
2017-06-30,0.0029602295360138253,-0.02155534773928114,-0.005095418189238643,0.0063747493492603,-0.013157906715114187
2017-07-31,0.026533680538791682,0.02313170169958645,0.0037482285933796433,0.020554181662389093,-0.02747478959232086
2017-08-31,-0.0004481635858721855,0.04198757511241591,0.014575491025115683,0.0029179467596438524,-0.0016618557901872943
2017-09-30,0.023617388557044316,-0.03369891808976022,-0.014415590731609473,0.020149077218312827,0.006242238057879934
2017-10-31,0.016793191333120072,-0.007484813689786707,-0.001889658914604353,0.023564280458894693,0.016542673179354095
2017-11-30,0.0068934124959076915,0.003563440057186007,-0.002792556571522109,0.030565677461278806,-0.015866530024177483
2017-12-31,0.013488745906382826,0.021057003170010358,0.0018478229831830895,0.012128262578304572,-0.005678343662585461
2018-01-31,0.050205935891093345,0.03234937283169237,-0.021502435701212463,0.05635907936700035,-0.03245928339226012
2018-02-28,-0.048347540281500456,-0.020759902030566435,-0.009327693745278975,-0.03636072595601869,0.018924688184178917
2018-03-31,-0.008396334540594297,0.006320007324218668,0.011557582273274969,-0.02741045301329781,-0.003376927263863738
2018-04-30,0.015212404745074792,-0.009539745360543916,-0.012764917101062201,0.005168381215181039,0.02202440201876188
2018-05-31,-0.018942469246033267,-0.011959209467577336,0.009860809084339062,0.02430888727653402,0.026108672083416273
2018-06-30,-0.01584107378084143,-0.03614944763120931,0.0019739570388892513,0.005750811636465514,0.00726973640572548
2018-07-31,0.02852031915061648,-0.022418909632539674,-0.005276930163884641,0.037047133938928445,0.0016039289628762
2018-08-31,-0.022357806669656366,-0.021381117106768266,0.01014002177925133,0.03191968940238077,0.008406663201024456
2018-09-30,0.009652652938861195,-0.006607347245927042,-0.012050481996184303,0.005945374268284009,0.002778860125847382
2018-10-31,-0.08133550148020596,0.02119545356837582,-0.0030306874752233925,-0.06910429891251002,0.02216954659377568
2018-11-30,0.00496307577201871,0.003386881324189961,0.013300635486831469,0.018549201736639098,0.003873026294633819
2018-12-31,-0.05349759440306556,0.04942010593064916,0.028042381443673436,-0.08804833291440017,-0.007573428863317688
2019-01-31,0.06634925747163756,0.028865979381443196,0.006526071430704938,0.0800654665240006,-0.0023576454510202405
2019-02-28,0.02536683017694119,-0.006092201492829408,-0.0052548019426588155,0.032416066720081904,0.009846530435930312
2019-03-31,0.009180199163717484,-0.01596899557748621,0.026551584149983043,0.018100643949294337,0.015210518005208007
2019-04-30,0.02929369286632788,-0.006638842503124187,-0.0051855168059918855,0.04085208094194859,0.0053784513940564604
2019-05-31,-0.05032952328834828,0.017574298155486723,0.030485899800364757,-0.06377117161485413,0.005731693582783137
2019-06-30,0.05911645408641242,0.08002914919848991,0.012171711872474233,0.06958626504239285,-0.013297761742076197
2019-07-31,-0.019473646892153584,7.514839229982861e-05,0.00038185742138763246,0.015119561267310733,0.02926438864159242
2019-08-31,-0.01923965416005502,0.0791231345612986,0.03951648882397918,-0.016743457864692224,0.005237686249271123
2019-09-30,0.031640453959383974,-0.0339478600543478,-0.01186081608428513,0.01945799326518194,0.008559720040538954
2019-10-31,0.03389045042510341,0.02563546974700759,0.001878978312948476,0.022104661086522315,-0.01881917288906576
2019-11-30,0.01127278899598716,-0.03208588289288572,-0.006871724755682318,0.036198338682172926,0.012034534582959777
2019-12-31,0.02995409997432885,0.03655877893383952,-0.009280585141329789,0.029055328103842815,-0.015610721127981897
2020-01-31,-0.028226063999659323,0.04499655849690343,0.03465790516132072,-0.000403740779381101,0.011936881408479927
2020-02-29,-0.07765255135895921,-0.006361728631845698,0.029617084756895284,-0.07916587954411247,0.009512829093450081
2020-03-31,-0.14106687986228794,-0.002224031676743232,0.03722669869940476,-0.12487117684114823,0.011307975609925025
2020-04-30,0.05817438616512005,0.07261060302877431,0.002752263502467711,0.12698359584962127,-0.001490821867608405
2020-05-31,0.054269100283445226,0.02588161543682088,0.0032750917989115003,0.047645284191332404,-0.00709220385292042
2020-06-30,0.03511192853944212,0.02737702630176453,0.0004265687214322078,0.017734531867542813,-0.0105264024660916
2020-07-31,0.019385504562323463,0.10790463097013703,0.008541356352601781,0.05889190033397185,-0.03951353830875737
2020-08-31,0.04722004957998971,-0.0032356731296194763,-0.009698477357060642,0.06979680275706746,-0.015031743472901038
2020-09-30,-0.020467940723483236,-0.0417140433776253,0.003277810177488849,-0.03744379528650432,0.018072280057210843
2020-10-31,-0.03550664052603958,-0.0051942084141127776,-0.013808051365764129,-0.024933567381375976,0.0007889736395527702
2020-11-30,0.14269414984817974,-0.05408625961608993,0.003383944098599878,0.10877673902040419,-0.021679147156998146
2020-12-31,0.05015423507662753,0.07013861264675048,-0.0023848642553289112,0.03704867436072101,-0.02336827899240268
2021-01-31,-0.007812613558092707,-0.03223816988295236,-0.01092105575645097,-0.010190534542687257,0.007425738959509376
2021-02-28,0.022378876188487773,-0.06256881416817583,-0.023632967777926228,0.0278055438822582,0.004095012182930846
2021-03-31,0.025131642164506696,-0.011433105943016053,-0.023857088607193933,0.04539925148538715,0.0244699589173214
2021-04-30,0.029524089082402893,0.035633887903232075,0.010012403544090498,0.05291050750462056,-0.02149680182293978
2021-05-31,0.034822811135303944,0.07678377966625938,0.004248929695290782,0.006566172964715067,-0.01464613433755535
2021-06-30,-0.01078017099475126,-0.07147662098325525,0.010225418173340328,0.02242743203626274,0.02518567115522119
2021-07-31,0.00773332322805631,0.025297363508325565,0.019902862536868904,0.02441236633428745,-0.002416222774724086
2021-08-31,0.014467248311829994,-0.0007655451490135023,-0.003944674286697203,0.02976001779994153,0.00484441805352942
2021-09-30,-0.03261413967682625,-0.03223525924924131,-0.015970809741182812,-0.04660560486279075,0.016874297611672917
2021-10-31,0.03179059943299256,0.014797178527087285,-0.0044291869895206615,0.07016352386686786,-0.00237066149060583
2021-11-30,-0.04534720618725385,-0.006900653696985448,0.010920916923249369,-0.008034740862282619,0.017821861124315275
2021-12-31,0.04390944843286215,0.032990977123064535,-0.00524018737358023,0.04624764374404977,-0.0027238008281765813
2022-01-31,-0.036349627271974994,-0.016787612677039987,-0.021130774146977394,-0.05274115504179,0.009364079409340809
2022-02-28,-0.03429185082890207,0.061217257237826006,-0.003040877866797187,-0.02951712971196152,0.0003864718930426392
2022-03-31,0.005189977044536054,0.0127255799503041,-0.04060919663602869,0.037590293823588805,0.01622879735272842
2022-04-30,-0.06739147092815623,-0.020702963524693363,-0.04228287302743006,-0.08776896087369246,0.04828895745498096
2022-05-31,0.0199594719862779,-0.03261547766106776,0.006184080262611635,0.0022573811022454926,-0.013057744993716591
2022-06-30,-0.0876665729923094,-0.01565965107712486,-0.008634436648446098,-0.0824603739231744,0.02756341096072301
2022-07-31,0.05168827399054243,-0.0258815174913124,0.02961493108014146,0.09208744779585132,0.011802622567628429
2022-08-31,-0.06116856539897508,-0.02943328245830701,-0.03853853296861742,-0.04080217010459852,0.028985657990930003
2022-09-30,-0.09222051997022362,-0.028881810636775418,-0.047349690876845596,-0.09244582005208712,0.035726421737417136
2022-10-31,0.058918138652959584,-0.017844407703562548,-0.01453989344737261,0.08127557694936627,-0.00398004853724887
2022-11-30,0.13168107309550603,0.0849186596373046,0.03612217730471756,0.05559154192874005,-0.04728607787945005
2022-12-31,-0.018129217227941363,0.02930648566594085,-0.014880601093302581,-0.057628238270933,-0.01940677926125456
2023-01-31,0.09003669261085934,0.05759257431981046,0.03581109106783309,0.0628873464394677,-0.010787470352003226
2023-02-28,-0.03074761474077814,-0.05367596391642193,-0.032707474752117216,-0.02514267656877056,0.03307885687608603
2023-03-31,0.031290446076048584,0.07916128247166143,0.037210548328183934,0.037077905783927445,-0.019000752550894395
2023-04-30,0.029362400237900488,0.008623522653246951,0.008147523419536062,0.015974831602055817,-0.00466286024265028
2023-05-31,-0.04007063096462404,-0.013419890078922081,-0.0143832331085475,0.004616131077196828,0.030991078624017065
2023-06-30,0.04470051617306603,-0.02221370606110007,-0.01255264422737834,0.0647997450193123,-0.008039186135985643
2023-07-31,0.027034566748995514,0.02288664235862692,-0.0065166886653797995,0.03273345666661509,-0.005637790561045741
2023-08-31,-0.03935014461806785,-0.012777635059315506,-0.007308991421961064,-0.016251999846922716,0.02374209610987399
2023-09-30,-0.036488143649021976,-0.047605861131121974,-0.031388330832901046,-0.04743448186401067,0.0290757606318488
2023-10-31,-0.029019135164051746,0.07372411557093361,-0.019277242245634985,-0.021708708985748726,0.010090876237071278
2023-11-30,0.08218768205461902,0.02531372564947043,0.04554480577169029,0.09134384294535414,-0.024642035537184026
2023-12-31,0.05350991687181428,0.012821182352028115,0.037722649178517864,0.045655322257667,-0.01605394538970495
2024-01-31,-0.004512309834315387,-0.014228180398366375,0.0007260935021273784,0.015926479365777846,0.027316361409309042
2024-02-29,0.029862781788853043,0.004563548019519192,-0.02082615266666088,0.052186909820852945,0.009342481096072275
2024-03-31,0.03378641051195608,0.08668323846462611,0.007331979193613503,0.03270198242531497,0.009967956757842122
2024-04-30,-0.03243197238473805,0.02989497307015121,-0.0312980860890103,-0.04031973905547315,0.021501571198794256
2024-05-31,0.05060196209192913,0.016189210429127243,0.018001953772663226,0.050579651010779436,-0.010696995984758484
2024-06-30,-0.01826739759681295,-0.0013469974027457976,0.012169810025104866,0.03528004842649368,0.016044583747683694
2024-07-31,0.02591596224812931,0.053671963349382734,0.028972171692123405,0.012109286896661242,-0.01270165055641903
2024-08-31,0.0326032113909549,0.02092249026936499,0.013457715583083951,0.02336554840830951,-0.017037528653031764
2024-09-30,0.007833193803060468,0.050888514912532656,0.013824997412275275,0.02100455130770018,-0.0031835570739218166
2024-10-31,-0.05273219027193898,0.04299348742370923,-0.03387374250815445,-0.008923451594921361,0.03619581231958158
2024-11-30,-0.0031558075321397316,-0.031241364603207922,0.01020913009890223,0.059633412885955694,0.022260309876808826
2024-12-31,-0.029501705273033862,-0.014088486936242095,-0.022583786618805446,-0.024060081874675232,0.030073536708995485
2025-01-31,0.04800954488713938,0.06785607873643396,0.00616535083010028,0.026856408076720406,0.0030591687130741008
2025-02-28,0.02953060104319749,0.018216241876358952,0.027997113855124045,-0.012694939642037606,-0.004066429375291669
2025-03-31,0.0018386722504235564,0.09446585889998316,0.0034195445665579083,-0.05571920165461608,-0.02892136445521909
2025-04-30,0.036950860971410204,0.05424437277239913,0.010561288277908254,-0.008670120069320442,-0.039593609162523524
2025-05-31,0.04790558129677369,-0.0005595776946504261,-0.01239614683064727,0.06284501787581465,0.0014593974473209315
2025-06-30,0.023962219090976067,0.004051318985581975,0.016019379281835944,0.051386078379676015,-0.020765101614451886
2025-07-31,-0.020919628404458934,-0.0061345510598058706,-0.00593903059614842,0.023031507308652444,0.03794642431269235
2025-08-31,0.04524687605754485,0.049874624687468394,0.016481578343202852,0.02051959125720848,-0.018996345097405998
2025-09-30,0.02066024791754062,0.11758415768627128,0.006510941697373429,0.03562036952182912,0.005115067396144202
2025-10-31,0.011995296653732446,0.035586670754335525,0.007112773017808882,0.023837458474752493,0.0254452548547901
2025-11-30,0.0074082379922144614,0.05367817567023114,0.009881281888071358,0.0019499283249213573,0.0
2025-12-31,0.027104738074029466,0.02173350667644791,-0.00761184456949604,0.000797497311368911,-0.009105195352308915
2026-01-31,0.049047163848221276,0.12273224230545976,-0.002287848895160316,0.014737781623702428,-0.006659278601672813
2026-02-28,0.04605915711774289,0.08720077925273872,0.024699800887425072,-0.008641965290305365,0.008566090836820361
